genres,sentiment,count
"Classics, Kids & Family",1,6
"Classics, Kids & Family, Musical & Performing Arts, Romance",0,1
"Classics, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",1,60
"Classics, Kids & Family, Musical & Performing Arts, Special Interest",0,3
"Classics, Kids & Family, Musical & Performing Arts, Special Interest",1,18
"Classics, Kids & Family, Science Fiction & Fantasy",0,1
"Classics, Kids & Family, Science Fiction & Fantasy",1,3
"Classics, Musical & Performing Arts",0,4
"Classics, Musical & Performing Arts",1,11
"Classics, Musical & Performing Arts, Romance",0,10
"Classics, Musical & Performing Arts, Romance",1,84
"Classics, Musical & Performing Arts, Special Interest, Western, Romance",1,8
"Classics, Mystery & Suspense",0,8
"Classics, Mystery & Suspense",1,213
"Classics, Mystery & Suspense, Romance",0,1
"Classics, Mystery & Suspense, Romance",1,24
"Classics, Mystery & Suspense, Science Fiction & Fantasy",0,7
"Classics, Mystery & Suspense, Science Fiction & Fantasy",1,45
"Classics, Mystery & Suspense, Science Fiction & Fantasy, Western",0,1
"Classics, Mystery & Suspense, Science Fiction & Fantasy, Western",1,3
"Classics, Mystery & Suspense, Western",1,2
"Classics, Science Fiction & Fantasy",0,20
"Classics, Science Fiction & Fantasy",1,139
"Classics, Science Fiction & Fantasy, Romance",1,9
"Classics, Science Fiction & Fantasy, Special Interest, Television",0,4
"Classics, Science Fiction & Fantasy, Special Interest, Television",1,6
"Classics, Western",0,5
"Classics, Western",1,88
"Classics, Western, Romance",1,2
Comedy,0,20414
Comedy,1,23810
"Comedy, Cult Movies",0,5
"Comedy, Cult Movies",1,31
"Comedy, Cult Movies, Documentary, Drama, Musical & Performing Arts, Special Interest",1,18
"Comedy, Cult Movies, Drama",0,4
"Comedy, Cult Movies, Drama",1,54
"Comedy, Cult Movies, Drama, Mystery & Suspense, Science Fiction & Fantasy",0,3
"Comedy, Cult Movies, Drama, Mystery & Suspense, Science Fiction & Fantasy",1,12
"Comedy, Cult Movies, Drama, Science Fiction & Fantasy",0,12
"Comedy, Cult Movies, Drama, Science Fiction & Fantasy",1,119
"Comedy, Cult Movies, Horror",0,2
"Comedy, Cult Movies, Horror",1,5
"Comedy, Cult Movies, Horror, Mystery & Suspense, Science Fiction & Fantasy",1,3
"Comedy, Cult Movies, Horror, Science Fiction & Fantasy",0,8
"Comedy, Cult Movies, Horror, Science Fiction & Fantasy",1,20
"Comedy, Cult Movies, Mystery & Suspense, Science Fiction & Fantasy",0,1
"Comedy, Cult Movies, Mystery & Suspense, Science Fiction & Fantasy",1,3
"Comedy, Documentary",0,177
"Comedy, Documentary",1,326
"Comedy, Documentary, Drama",1,12
"Comedy, Documentary, Drama, Kids & Family, Faith & Spirituality",0,2
"Comedy, Documentary, Drama, Kids & Family, Faith & Spirituality",1,5
"Comedy, Documentary, Drama, Romance",0,12
"Comedy, Documentary, Drama, Romance",1,18
"Comedy, Documentary, Drama, Romance, Gay & Lesbian",0,10
"Comedy, Documentary, Drama, Romance, Gay & Lesbian",1,2
"Comedy, Documentary, Drama, Special Interest",0,18
"Comedy, Documentary, Drama, Special Interest",1,68
"Comedy, Documentary, Drama, Special Interest, Romance",0,17
"Comedy, Documentary, Drama, Special Interest, Romance",1,56
"Comedy, Documentary, Drama, Television",1,6
"Comedy, Documentary, Faith & Spirituality",0,28
"Comedy, Documentary, Faith & Spirituality",1,71
"Comedy, Documentary, Horror",0,3
"Comedy, Documentary, Horror",1,15
"Comedy, Documentary, Kids & Family",0,59
"Comedy, Documentary, Kids & Family",1,47
"Comedy, Documentary, Kids & Family, Special Interest",0,4
"Comedy, Documentary, Kids & Family, Special Interest",1,14
"Comedy, Documentary, Musical & Performing Arts",0,47
"Comedy, Documentary, Musical & Performing Arts",1,140
"Comedy, Documentary, Musical & Performing Arts, Special Interest",0,6
"Comedy, Documentary, Musical & Performing Arts, Special Interest",1,128
"Comedy, Documentary, Science Fiction & Fantasy, Special Interest",0,25
"Comedy, Documentary, Science Fiction & Fantasy, Special Interest",1,162
"Comedy, Documentary, Special Interest",0,61
"Comedy, Documentary, Special Interest",1,341
"Comedy, Documentary, Special Interest, Sports & Fitness",0,3
"Comedy, Documentary, Special Interest, Sports & Fitness",1,29
"Comedy, Documentary, Special Interest, Television",0,43
"Comedy, Documentary, Special Interest, Television",1,107
"Comedy, Documentary, Special Interest, Television, Sports & Fitness",0,3
"Comedy, Documentary, Special Interest, Television, Sports & Fitness",1,19
"Comedy, Documentary, Television",0,8
"Comedy, Documentary, Television",1,130
"Comedy, Drama",0,8996
"Comedy, Drama",1,22833
"Comedy, Drama, Faith & Spirituality",0,3
"Comedy, Drama, Faith & Spirituality, Sports & Fitness",0,4
"Comedy, Drama, Faith & Spirituality, Sports & Fitness",1,3
"Comedy, Drama, Gay & Lesbian",0,45
"Comedy, Drama, Gay & Lesbian",1,66
"Comedy, Drama, Horror",0,55
"Comedy, Drama, Horror",1,71
"Comedy, Drama, Horror, Kids & Family",0,1
"Comedy, Drama, Horror, Kids & Family",1,12
"Comedy, Drama, Horror, Mystery & Suspense",0,33
"Comedy, Drama, Horror, Mystery & Suspense",1,55
"Comedy, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",0,3
"Comedy, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",1,26
"Comedy, Drama, Horror, Romance",0,13
"Comedy, Drama, Horror, Romance",1,1
"Comedy, Drama, Horror, Science Fiction & Fantasy",0,5
"Comedy, Drama, Horror, Science Fiction & Fantasy",1,17
"Comedy, Drama, Horror, Special Interest",0,6
"Comedy, Drama, Horror, Special Interest",1,4
"Comedy, Drama, Kids & Family",0,495
"Comedy, Drama, Kids & Family",1,687
"Comedy, Drama, Kids & Family, Musical & Performing Arts",0,5
"Comedy, Drama, Kids & Family, Musical & Performing Arts",1,13
"Comedy, Drama, Kids & Family, Musical & Performing Arts, Television",0,1
"Comedy, Drama, Kids & Family, Musical & Performing Arts, Television",1,3
"Comedy, Drama, Kids & Family, Mystery & Suspense",1,3
"Comedy, Drama, Kids & Family, Romance",0,62
"Comedy, Drama, Kids & Family, Romance",1,31
"Comedy, Drama, Kids & Family, Science Fiction & Fantasy",0,143
"Comedy, Drama, Kids & Family, Science Fiction & Fantasy",1,277
"Comedy, Drama, Kids & Family, Science Fiction & Fantasy, Television",0,2
"Comedy, Drama, Kids & Family, Sports & Fitness",0,31
"Comedy, Drama, Kids & Family, Sports & Fitness",1,58
"Comedy, Drama, Kids & Family, Television",0,1
"Comedy, Drama, Kids & Family, Television",1,3
"Comedy, Drama, Musical & Performing Arts",0,629
"Comedy, Drama, Musical & Performing Arts",1,1801
"Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",0,2
"Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",1,1
"Comedy, Drama, Musical & Performing Arts, Romance",0,151
"Comedy, Drama, Musical & Performing Arts, Romance",1,209
"Comedy, Drama, Musical & Performing Arts, Special Interest",0,15
"Comedy, Drama, Musical & Performing Arts, Special Interest",1,44
"Comedy, Drama, Mystery & Suspense",0,922
"Comedy, Drama, Mystery & Suspense",1,1830
"Comedy, Drama, Mystery & Suspense, Romance",0,20
"Comedy, Drama, Mystery & Suspense, Romance",1,51
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",0,120
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",1,149
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",0,4
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",1,30
"Comedy, Drama, Mystery & Suspense, Sports & Fitness",1,5
"Comedy, Drama, Romance",0,4273
"Comedy, Drama, Romance",1,7495
"Comedy, Drama, Romance, Gay & Lesbian",0,37
"Comedy, Drama, Romance, Gay & Lesbian",1,60
"Comedy, Drama, Romance, Gay & Lesbian, Sports & Fitness",0,5
"Comedy, Drama, Romance, Gay & Lesbian, Sports & Fitness",1,3
"Comedy, Drama, Science Fiction & Fantasy",0,397
"Comedy, Drama, Science Fiction & Fantasy",1,707
"Comedy, Drama, Science Fiction & Fantasy, Gay & Lesbian",1,4
"Comedy, Drama, Science Fiction & Fantasy, Romance",0,166
"Comedy, Drama, Science Fiction & Fantasy, Romance",1,369
"Comedy, Drama, Special Interest",0,69
"Comedy, Drama, Special Interest",1,105
"Comedy, Drama, Sports & Fitness",0,206
"Comedy, Drama, Sports & Fitness",1,351
"Comedy, Drama, Television",0,71
"Comedy, Drama, Television",1,26
"Comedy, Drama, Western",0,13
"Comedy, Drama, Western",1,3
"Comedy, Gay & Lesbian",0,38
"Comedy, Gay & Lesbian",1,36
"Comedy, Horror",0,731
"Comedy, Horror",1,1280
"Comedy, Horror, Kids & Family",0,37
"Comedy, Horror, Kids & Family",1,46
"Comedy, Horror, Kids & Family, Mystery & Suspense",0,4
"Comedy, Horror, Kids & Family, Mystery & Suspense",1,25
"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",0,60
"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",1,18
"Comedy, Horror, Kids & Family, Science Fiction & Fantasy",0,5
"Comedy, Horror, Kids & Family, Science Fiction & Fantasy",1,1
"Comedy, Horror, Musical & Performing Arts",0,24
"Comedy, Horror, Musical & Performing Arts",1,75
"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",0,3
"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",1,18
"Comedy, Horror, Musical & Performing Arts, Television",0,8
"Comedy, Horror, Musical & Performing Arts, Television",1,2
"Comedy, Horror, Mystery & Suspense",0,148
"Comedy, Horror, Mystery & Suspense",1,233
"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",0,81
"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",1,107
"Comedy, Horror, Mystery & Suspense, Television",0,6
"Comedy, Horror, Mystery & Suspense, Television",1,4
"Comedy, Horror, Romance",0,83
"Comedy, Horror, Romance",1,73
"Comedy, Horror, Science Fiction & Fantasy",0,174
"Comedy, Horror, Science Fiction & Fantasy",1,491
"Comedy, Kids & Family",0,2184
"Comedy, Kids & Family",1,1619
"Comedy, Kids & Family, Musical & Performing Arts",0,7
"Comedy, Kids & Family, Musical & Performing Arts",1,36
"Comedy, Kids & Family, Musical & Performing Arts, Television",0,4
"Comedy, Kids & Family, Musical & Performing Arts, Television",1,2
"Comedy, Kids & Family, Musical & Performing Arts, Television, Romance",0,4
"Comedy, Kids & Family, Romance",0,105
"Comedy, Kids & Family, Romance",1,153
"Comedy, Kids & Family, Science Fiction & Fantasy",0,325
"Comedy, Kids & Family, Science Fiction & Fantasy",1,510
"Comedy, Kids & Family, Science Fiction & Fantasy, Romance",0,27
"Comedy, Kids & Family, Science Fiction & Fantasy, Romance",1,40
"Comedy, Kids & Family, Special Interest",0,23
"Comedy, Kids & Family, Special Interest",1,116
"Comedy, Kids & Family, Television",0,35
"Comedy, Kids & Family, Television",1,23
"Comedy, Kids & Family, Western",0,2
"Comedy, Kids & Family, Western",1,2
"Comedy, Musical & Performing Arts",0,422
"Comedy, Musical & Performing Arts",1,934
"Comedy, Musical & Performing Arts, Gay & Lesbian",0,3
"Comedy, Musical & Performing Arts, Gay & Lesbian",1,9
"Comedy, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",0,37
"Comedy, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",1,38
"Comedy, Musical & Performing Arts, Romance",0,131
"Comedy, Musical & Performing Arts, Romance",1,249
"Comedy, Musical & Performing Arts, Science Fiction & Fantasy",0,7
"Comedy, Musical & Performing Arts, Science Fiction & Fantasy",1,29
"Comedy, Musical & Performing Arts, Special Interest",0,3
"Comedy, Musical & Performing Arts, Special Interest",1,4
"Comedy, Musical & Performing Arts, Sports & Fitness",1,5
"Comedy, Musical & Performing Arts, Television",1,1
"Comedy, Musical & Performing Arts, Television, Romance",0,37
"Comedy, Musical & Performing Arts, Television, Romance",1,3
"Comedy, Musical & Performing Arts, Western",0,2
"Comedy, Musical & Performing Arts, Western",1,1
"Comedy, Mystery & Suspense",0,278
"Comedy, Mystery & Suspense",1,649
"Comedy, Mystery & Suspense, Romance",0,94
"Comedy, Mystery & Suspense, Romance",1,95
"Comedy, Mystery & Suspense, Science Fiction & Fantasy",0,17
"Comedy, Mystery & Suspense, Science Fiction & Fantasy",1,24
"Comedy, Mystery & Suspense, Science Fiction & Fantasy, Romance",0,5
"Comedy, Mystery & Suspense, Science Fiction & Fantasy, Romance",1,52
"Comedy, Mystery & Suspense, Special Interest",0,6
"Comedy, Mystery & Suspense, Special Interest",1,13
"Comedy, Romance",0,4477
"Comedy, Romance",1,5448
"Comedy, Romance, Gay & Lesbian",0,6
"Comedy, Romance, Gay & Lesbian",1,7
"Comedy, Science Fiction & Fantasy",0,928
"Comedy, Science Fiction & Fantasy",1,1023
"Comedy, Science Fiction & Fantasy, Romance",0,195
"Comedy, Science Fiction & Fantasy, Romance",1,250
"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",0,2
"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",1,10
"Comedy, Science Fiction & Fantasy, Special Interest",0,11
"Comedy, Science Fiction & Fantasy, Special Interest",1,40
"Comedy, Science Fiction & Fantasy, Special Interest, Romance",0,1
"Comedy, Science Fiction & Fantasy, Special Interest, Romance",1,38
"Comedy, Special Interest",0,120
"Comedy, Special Interest",1,226
"Comedy, Special Interest, Romance",0,19
"Comedy, Special Interest, Romance",1,79
"Comedy, Sports & Fitness",0,60
"Comedy, Sports & Fitness",1,169
"Comedy, Television",0,75
"Comedy, Television",1,46
"Comedy, Television, Romance",0,53
"Comedy, Television, Romance",1,58
"Comedy, Western",0,83
"Comedy, Western",1,91
"Cult Movies, Documentary, Special Interest, Television",0,2
"Cult Movies, Drama",0,1
"Cult Movies, Drama",1,38
"Cult Movies, Drama, Horror",0,4
"Cult Movies, Drama, Horror, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",0,2
"Cult Movies, Drama, Mystery & Suspense",0,3
"Cult Movies, Drama, Mystery & Suspense",1,1
"Cult Movies, Horror",0,16
"Cult Movies, Horror",1,31
"Cult Movies, Horror, Mystery & Suspense",0,10
"Cult Movies, Horror, Mystery & Suspense",1,10
"Cult Movies, Horror, Science Fiction & Fantasy",0,14
"Cult Movies, Horror, Science Fiction & Fantasy",1,27
"Cult Movies, Horror, Western",0,5
"Cult Movies, Kids & Family, Science Fiction & Fantasy",0,40
"Cult Movies, Kids & Family, Science Fiction & Fantasy",1,70
"Cult Movies, Musical & Performing Arts",0,5
"Cult Movies, Musical & Performing Arts",1,1
"Cult Movies, Science Fiction & Fantasy",0,37
"Cult Movies, Science Fiction & Fantasy",1,118
Documentary,0,858
Documentary,1,8233
"Documentary, Drama",0,243
"Documentary, Drama",1,608
"Documentary, Drama, Horror",0,10
"Documentary, Drama, Horror",1,10
"Documentary, Drama, Kids & Family",0,12
"Documentary, Drama, Kids & Family",1,4
"Documentary, Drama, Kids & Family, Special Interest",1,2
"Documentary, Drama, Kids & Family, Television",1,3
"Documentary, Drama, Musical & Performing Arts",0,26
"Documentary, Drama, Musical & Performing Arts",1,222
"Documentary, Drama, Musical & Performing Arts, Romance",0,3
"Documentary, Drama, Musical & Performing Arts, Romance",1,2
"Documentary, Drama, Musical & Performing Arts, Special Interest",0,46
"Documentary, Drama, Musical & Performing Arts, Special Interest",1,162
"Documentary, Drama, Musical & Performing Arts, Special Interest, Television",1,20
"Documentary, Drama, Musical & Performing Arts, Television",0,3
"Documentary, Drama, Musical & Performing Arts, Television",1,2
"Documentary, Drama, Mystery & Suspense",0,27
"Documentary, Drama, Mystery & Suspense",1,27
"Documentary, Drama, Mystery & Suspense, Special Interest",0,1
"Documentary, Drama, Mystery & Suspense, Special Interest",1,3
"Documentary, Drama, Romance",1,9
"Documentary, Drama, Science Fiction & Fantasy",0,2
"Documentary, Drama, Science Fiction & Fantasy",1,6
"Documentary, Drama, Science Fiction & Fantasy, Faith & Spirituality",0,30
"Documentary, Drama, Science Fiction & Fantasy, Faith & Spirituality",1,18
"Documentary, Drama, Special Interest",0,177
"Documentary, Drama, Special Interest",1,1010
"Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",0,4
"Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",1,6
"Documentary, Drama, Special Interest, Romance",0,2
"Documentary, Drama, Special Interest, Romance",1,6
"Documentary, Drama, Special Interest, Sports & Fitness",0,21
"Documentary, Drama, Special Interest, Sports & Fitness",1,33
"Documentary, Drama, Special Interest, Television",0,6
"Documentary, Drama, Special Interest, Television",1,67
"Documentary, Drama, Sports & Fitness",0,1
"Documentary, Drama, Sports & Fitness",1,8
"Documentary, Drama, Television",0,3
"Documentary, Drama, Television",1,19
"Documentary, Faith & Spirituality",0,12
"Documentary, Faith & Spirituality",1,60
"Documentary, Faith & Spirituality, Sports & Fitness",0,2
"Documentary, Faith & Spirituality, Sports & Fitness",1,11
"Documentary, Gay & Lesbian",0,1
"Documentary, Gay & Lesbian",1,44
"Documentary, Gay & Lesbian, Sports & Fitness",1,4
"Documentary, Horror",0,14
"Documentary, Horror",1,34
"Documentary, Horror, Musical & Performing Arts",0,3
"Documentary, Horror, Musical & Performing Arts",1,3
"Documentary, Horror, Mystery & Suspense, Science Fiction & Fantasy, Special Interest, Romance",0,1
"Documentary, Horror, Mystery & Suspense, Science Fiction & Fantasy, Special Interest, Romance",1,4
"Documentary, Horror, Mystery & Suspense, Special Interest",1,1
"Documentary, Horror, Special Interest, Romance",0,2
"Documentary, Horror, Special Interest, Romance",1,15
"Documentary, Horror, Special Interest, Television",1,12
"Documentary, Horror, Television",0,3
"Documentary, Horror, Television",1,71
"Documentary, Kids & Family",0,40
"Documentary, Kids & Family",1,39
"Documentary, Kids & Family, Musical & Performing Arts",0,9
"Documentary, Kids & Family, Musical & Performing Arts",1,21
"Documentary, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",1,1
"Documentary, Kids & Family, Musical & Performing Arts, Special Interest",0,14
"Documentary, Kids & Family, Musical & Performing Arts, Special Interest",1,70
"Documentary, Kids & Family, Romance",0,3
"Documentary, Kids & Family, Romance",1,4
"Documentary, Kids & Family, Special Interest",0,13
"Documentary, Kids & Family, Special Interest",1,16
"Documentary, Musical & Performing Arts",0,476
"Documentary, Musical & Performing Arts",1,2803
"Documentary, Musical & Performing Arts, Faith & Spirituality",0,4
"Documentary, Musical & Performing Arts, Faith & Spirituality",1,60
"Documentary, Musical & Performing Arts, Mystery & Suspense",0,10
"Documentary, Musical & Performing Arts, Mystery & Suspense",1,31
"Documentary, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",0,1
"Documentary, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",1,10
"Documentary, Musical & Performing Arts, Special Interest",0,244
"Documentary, Musical & Performing Arts, Special Interest",1,1648
"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",0,4
"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",1,49
"Documentary, Musical & Performing Arts, Special Interest, Gay & Lesbian",0,2
"Documentary, Musical & Performing Arts, Special Interest, Gay & Lesbian",1,24
"Documentary, Musical & Performing Arts, Special Interest, Sports & Fitness",0,3
"Documentary, Musical & Performing Arts, Special Interest, Sports & Fitness",1,16
"Documentary, Musical & Performing Arts, Special Interest, Television",0,44
"Documentary, Musical & Performing Arts, Special Interest, Television",1,109
"Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",0,1
"Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",1,12
"Documentary, Musical & Performing Arts, Television",0,20
"Documentary, Musical & Performing Arts, Television",1,218
"Documentary, Mystery & Suspense",0,10
"Documentary, Mystery & Suspense",1,61
"Documentary, Mystery & Suspense, Special Interest",0,42
"Documentary, Mystery & Suspense, Special Interest",1,57
"Documentary, Mystery & Suspense, Special Interest, Sports & Fitness",0,1
"Documentary, Romance",0,1
"Documentary, Romance",1,6
"Documentary, Science Fiction & Fantasy",0,1
"Documentary, Science Fiction & Fantasy",1,29
"Documentary, Science Fiction & Fantasy, Special Interest",0,2
"Documentary, Science Fiction & Fantasy, Special Interest",1,62
"Documentary, Science Fiction & Fantasy, Special Interest, Television",1,11
"Documentary, Special Interest",0,1415
"Documentary, Special Interest",1,8960
"Documentary, Special Interest, Faith & Spirituality",0,30
"Documentary, Special Interest, Faith & Spirituality",1,150
"Documentary, Special Interest, Gay & Lesbian",0,3
"Documentary, Special Interest, Gay & Lesbian",1,34
"Documentary, Special Interest, Romance",0,2
"Documentary, Special Interest, Romance",1,22
"Documentary, Special Interest, Sports & Fitness",0,101
"Documentary, Special Interest, Sports & Fitness",1,785
"Documentary, Special Interest, Television",0,34
"Documentary, Special Interest, Television",1,278
"Documentary, Sports & Fitness",0,149
"Documentary, Sports & Fitness",1,658
"Documentary, Television",0,48
"Documentary, Television",1,324
"Documentary, Television, Gay & Lesbian",1,15
"Documentary, Television, Sports & Fitness",0,6
"Documentary, Television, Sports & Fitness",1,14
"Documentary, Western",0,2
"Documentary, Western",1,2
Drama,0,17384
Drama,1,55887
"Drama, Faith & Spirituality",0,161
"Drama, Faith & Spirituality",1,111
"Drama, Gay & Lesbian",0,49
"Drama, Gay & Lesbian",1,245
"Drama, Horror",0,772
"Drama, Horror",1,1287
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",0,3
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",1,10
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",0,2
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",1,1
"Drama, Horror, Musical & Performing Arts, Romance",0,1
"Drama, Horror, Musical & Performing Arts, Romance",1,1
"Drama, Horror, Musical & Performing Arts, Special Interest, Romance",0,57
"Drama, Horror, Musical & Performing Arts, Special Interest, Romance",1,43
"Drama, Horror, Mystery & Suspense",0,2211
"Drama, Horror, Mystery & Suspense",1,3360
"Drama, Horror, Mystery & Suspense, Romance",0,145
"Drama, Horror, Mystery & Suspense, Romance",1,251
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",0,396
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",1,286
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy, Television",0,3
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy, Television",1,4
"Drama, Horror, Mystery & Suspense, Special Interest",0,19
"Drama, Horror, Mystery & Suspense, Special Interest",1,89
"Drama, Horror, Mystery & Suspense, Special Interest, Romance",0,2
"Drama, Horror, Mystery & Suspense, Special Interest, Romance",1,17
"Drama, Horror, Mystery & Suspense, Television",0,6
"Drama, Horror, Mystery & Suspense, Television",1,6
"Drama, Horror, Romance",0,1
"Drama, Horror, Romance",1,33
"Drama, Horror, Science Fiction & Fantasy",0,219
"Drama, Horror, Science Fiction & Fantasy",1,513
"Drama, Horror, Science Fiction & Fantasy, Romance",0,16
"Drama, Horror, Science Fiction & Fantasy, Romance",1,151
"Drama, Horror, Special Interest",0,8
"Drama, Horror, Special Interest",1,33
"Drama, Horror, Television, Romance",0,1
"Drama, Horror, Television, Romance",1,2
"Drama, Horror, Western",0,3
"Drama, Horror, Western",1,4
"Drama, Kids & Family",0,402
"Drama, Kids & Family",1,862
"Drama, Kids & Family, Faith & Spirituality",0,7
"Drama, Kids & Family, Faith & Spirituality",1,8
"Drama, Kids & Family, Musical & Performing Arts",0,74
"Drama, Kids & Family, Musical & Performing Arts",1,30
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",0,1
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",1,9
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",0,23
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",1,45
"Drama, Kids & Family, Mystery & Suspense",0,6
"Drama, Kids & Family, Mystery & Suspense",1,10
"Drama, Kids & Family, Romance",0,68
"Drama, Kids & Family, Romance",1,34
"Drama, Kids & Family, Science Fiction & Fantasy",0,61
"Drama, Kids & Family, Science Fiction & Fantasy",1,110
"Drama, Kids & Family, Science Fiction & Fantasy, Romance",0,1
"Drama, Kids & Family, Science Fiction & Fantasy, Romance",1,6
"Drama, Kids & Family, Science Fiction & Fantasy, Sports & Fitness",1,28
"Drama, Kids & Family, Special Interest",0,6
"Drama, Kids & Family, Special Interest",1,5
"Drama, Kids & Family, Sports & Fitness",0,12
"Drama, Kids & Family, Sports & Fitness",1,14
"Drama, Kids & Family, Television",1,1
"Drama, Kids & Family, Western",0,1
"Drama, Kids & Family, Western",1,2
"Drama, Musical & Performing Arts",0,1098
"Drama, Musical & Performing Arts",1,1865
"Drama, Musical & Performing Arts, Faith & Spirituality",0,32
"Drama, Musical & Performing Arts, Faith & Spirituality",1,35
"Drama, Musical & Performing Arts, Mystery & Suspense",0,41
"Drama, Musical & Performing Arts, Mystery & Suspense",1,257
"Drama, Musical & Performing Arts, Romance",0,504
"Drama, Musical & Performing Arts, Romance",1,824
"Drama, Musical & Performing Arts, Science Fiction & Fantasy",0,1
"Drama, Musical & Performing Arts, Science Fiction & Fantasy",1,9
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",0,37
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",1,181
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",0,1
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",1,2
"Drama, Musical & Performing Arts, Special Interest",0,65
"Drama, Musical & Performing Arts, Special Interest",1,88
"Drama, Mystery & Suspense",0,8935
"Drama, Mystery & Suspense",1,18662
"Drama, Mystery & Suspense, Gay & Lesbian",0,9
"Drama, Mystery & Suspense, Gay & Lesbian",1,12
"Drama, Mystery & Suspense, Romance",0,608
"Drama, Mystery & Suspense, Romance",1,966
"Drama, Mystery & Suspense, Science Fiction & Fantasy",0,1165
"Drama, Mystery & Suspense, Science Fiction & Fantasy",1,2006
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",0,3
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",1,3
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",0,47
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",1,108
"Drama, Mystery & Suspense, Special Interest",0,71
"Drama, Mystery & Suspense, Special Interest",1,227
"Drama, Mystery & Suspense, Sports & Fitness",0,4
"Drama, Mystery & Suspense, Sports & Fitness",1,49
"Drama, Mystery & Suspense, Television",0,6
"Drama, Mystery & Suspense, Television",1,60
"Drama, Mystery & Suspense, Western",0,31
"Drama, Mystery & Suspense, Western",1,52
"Drama, Mystery & Suspense, Western, Romance",1,11
"Drama, Romance",0,3786
"Drama, Romance",1,7648
"Drama, Romance, Gay & Lesbian",0,12
"Drama, Romance, Gay & Lesbian",1,13
"Drama, Romance, Sports & Fitness",0,10
"Drama, Romance, Sports & Fitness",1,2
"Drama, Science Fiction & Fantasy",0,967
"Drama, Science Fiction & Fantasy",1,2171
"Drama, Science Fiction & Fantasy, Romance",0,461
"Drama, Science Fiction & Fantasy, Romance",1,998
"Drama, Science Fiction & Fantasy, Special Interest",0,4
"Drama, Science Fiction & Fantasy, Special Interest",1,94
"Drama, Science Fiction & Fantasy, Special Interest, Romance",0,10
"Drama, Science Fiction & Fantasy, Special Interest, Romance",1,156
"Drama, Science Fiction & Fantasy, Sports & Fitness",0,1
"Drama, Science Fiction & Fantasy, Sports & Fitness",1,5
"Drama, Science Fiction & Fantasy, Western",0,6
"Drama, Science Fiction & Fantasy, Western",1,15
"Drama, Special Interest",0,206
