genres,sentiment,count
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Negative,300
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Neutral,127
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,398
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,16
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,5
"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,37
"Comedy, Drama, Mystery & Suspense, Sports & Fitness",Negative,1
"Comedy, Drama, Mystery & Suspense, Sports & Fitness",Neutral,2
"Comedy, Drama, Mystery & Suspense, Sports & Fitness",Positive,3
"Comedy, Drama, Romance",Negative,3947
"Comedy, Drama, Romance",Neutral,2805
"Comedy, Drama, Romance",Positive,15024
"Comedy, Drama, Romance, Gay & Lesbian",Negative,42
"Comedy, Drama, Romance, Gay & Lesbian",Neutral,28
"Comedy, Drama, Romance, Gay & Lesbian",Positive,132
"Comedy, Drama, Romance, Gay & Lesbian, Sports & Fitness",Negative,4
"Comedy, Drama, Romance, Gay & Lesbian, Sports & Fitness",Neutral,6
"Comedy, Drama, Romance, Gay & Lesbian, Sports & Fitness",Positive,3
"Comedy, Drama, Science Fiction & Fantasy",Negative,513
"Comedy, Drama, Science Fiction & Fantasy",Neutral,356
"Comedy, Drama, Science Fiction & Fantasy",Positive,1465
"Comedy, Drama, Science Fiction & Fantasy, Gay & Lesbian",Negative,4
"Comedy, Drama, Science Fiction & Fantasy, Gay & Lesbian",Neutral,2
"Comedy, Drama, Science Fiction & Fantasy, Gay & Lesbian",Positive,10
"Comedy, Drama, Science Fiction & Fantasy, Romance",Negative,160
"Comedy, Drama, Science Fiction & Fantasy, Romance",Neutral,122
"Comedy, Drama, Science Fiction & Fantasy, Romance",Positive,754
"Comedy, Drama, Special Interest",Negative,111
"Comedy, Drama, Special Interest",Neutral,57
"Comedy, Drama, Special Interest",Positive,163
"Comedy, Drama, Sports & Fitness",Negative,213
"Comedy, Drama, Sports & Fitness",Neutral,167
"Comedy, Drama, Sports & Fitness",Positive,654
"Comedy, Drama, Television",Negative,52
"Comedy, Drama, Television",Neutral,33
"Comedy, Drama, Television",Positive,113
"Comedy, Drama, Western",Negative,11
"Comedy, Drama, Western",Neutral,4
"Comedy, Drama, Western",Positive,17
"Comedy, Gay & Lesbian",Negative,27
"Comedy, Gay & Lesbian",Neutral,17
"Comedy, Gay & Lesbian",Positive,95
"Comedy, Horror",Negative,1267
"Comedy, Horror",Neutral,377
"Comedy, Horror",Positive,2147
"Comedy, Horror, Kids & Family",Negative,43
"Comedy, Horror, Kids & Family",Neutral,15
"Comedy, Horror, Kids & Family",Positive,64
"Comedy, Horror, Kids & Family, Mystery & Suspense",Negative,11
"Comedy, Horror, Kids & Family, Mystery & Suspense",Neutral,2
"Comedy, Horror, Kids & Family, Mystery & Suspense",Positive,27
"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Negative,40
"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Neutral,26
"Comedy, Horror, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Positive,57
"Comedy, Horror, Kids & Family, Science Fiction & Fantasy",Negative,4
"Comedy, Horror, Kids & Family, Science Fiction & Fantasy",Neutral,2
"Comedy, Horror, Kids & Family, Science Fiction & Fantasy",Positive,2
"Comedy, Horror, Musical & Performing Arts",Negative,45
"Comedy, Horror, Musical & Performing Arts",Neutral,17
"Comedy, Horror, Musical & Performing Arts",Positive,126
"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Negative,7
"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,3
"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Positive,25
"Comedy, Horror, Musical & Performing Arts, Television",Negative,19
"Comedy, Horror, Musical & Performing Arts, Television",Neutral,5
"Comedy, Horror, Musical & Performing Arts, Television",Positive,16
"Comedy, Horror, Mystery & Suspense",Negative,373
"Comedy, Horror, Mystery & Suspense",Neutral,107
"Comedy, Horror, Mystery & Suspense",Positive,469
"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",Negative,112
"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",Neutral,38
"Comedy, Horror, Mystery & Suspense, Science Fiction & Fantasy",Positive,177
"Comedy, Horror, Mystery & Suspense, Television",Negative,12
"Comedy, Horror, Mystery & Suspense, Television",Neutral,2
"Comedy, Horror, Mystery & Suspense, Television",Positive,12
"Comedy, Horror, Romance",Negative,138
"Comedy, Horror, Romance",Neutral,31
"Comedy, Horror, Romance",Positive,305
"Comedy, Horror, Science Fiction & Fantasy",Negative,399
"Comedy, Horror, Science Fiction & Fantasy",Neutral,164
"Comedy, Horror, Science Fiction & Fantasy",Positive,769
"Comedy, Kids & Family",Negative,1657
"Comedy, Kids & Family",Neutral,956
"Comedy, Kids & Family",Positive,4039
"Comedy, Kids & Family, Musical & Performing Arts",Negative,14
"Comedy, Kids & Family, Musical & Performing Arts",Neutral,10
"Comedy, Kids & Family, Musical & Performing Arts",Positive,52
"Comedy, Kids & Family, Musical & Performing Arts, Television",Negative,3
"Comedy, Kids & Family, Musical & Performing Arts, Television",Positive,5
"Comedy, Kids & Family, Musical & Performing Arts, Television, Romance",Negative,4
"Comedy, Kids & Family, Musical & Performing Arts, Television, Romance",Neutral,3
"Comedy, Kids & Family, Musical & Performing Arts, Television, Romance",Positive,13
"Comedy, Kids & Family, Romance",Negative,60
"Comedy, Kids & Family, Romance",Neutral,56
"Comedy, Kids & Family, Romance",Positive,293
"Comedy, Kids & Family, Science Fiction & Fantasy",Negative,276
"Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,220
"Comedy, Kids & Family, Science Fiction & Fantasy",Positive,901
"Comedy, Kids & Family, Science Fiction & Fantasy, Romance",Negative,16
"Comedy, Kids & Family, Science Fiction & Fantasy, Romance",Neutral,14
"Comedy, Kids & Family, Science Fiction & Fantasy, Romance",Positive,76
"Comedy, Kids & Family, Special Interest",Negative,19
"Comedy, Kids & Family, Special Interest",Neutral,21
"Comedy, Kids & Family, Special Interest",Positive,179
"Comedy, Kids & Family, Television",Negative,23
"Comedy, Kids & Family, Television",Neutral,14
"Comedy, Kids & Family, Television",Positive,59
"Comedy, Kids & Family, Western",Neutral,2
"Comedy, Kids & Family, Western",Positive,4
"Comedy, Musical & Performing Arts",Negative,486
"Comedy, Musical & Performing Arts",Neutral,334
"Comedy, Musical & Performing Arts",Positive,1801
"Comedy, Musical & Performing Arts, Gay & Lesbian",Negative,3
"Comedy, Musical & Performing Arts, Gay & Lesbian",Neutral,2
"Comedy, Musical & Performing Arts, Gay & Lesbian",Positive,13
"Comedy, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Negative,84
"Comedy, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Neutral,47
"Comedy, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Positive,94
"Comedy, Musical & Performing Arts, Romance",Negative,157
"Comedy, Musical & Performing Arts, Romance",Neutral,103
"Comedy, Musical & Performing Arts, Romance",Positive,397
"Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Negative,11
"Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,6
"Comedy, Musical & Performing Arts, Science Fiction & Fantasy",Positive,51
"Comedy, Musical & Performing Arts, Special Interest",Neutral,1
"Comedy, Musical & Performing Arts, Special Interest",Positive,6
"Comedy, Musical & Performing Arts, Sports & Fitness",Negative,1
"Comedy, Musical & Performing Arts, Sports & Fitness",Neutral,1
"Comedy, Musical & Performing Arts, Sports & Fitness",Positive,10
"Comedy, Musical & Performing Arts, Television",Negative,1
"Comedy, Musical & Performing Arts, Television",Neutral,2
"Comedy, Musical & Performing Arts, Television",Positive,3
"Comedy, Musical & Performing Arts, Television, Romance",Negative,20
"Comedy, Musical & Performing Arts, Television, Romance",Neutral,14
"Comedy, Musical & Performing Arts, Television, Romance",Positive,28
"Comedy, Musical & Performing Arts, Western",Positive,18
"Comedy, Mystery & Suspense",Negative,408
"Comedy, Mystery & Suspense",Neutral,175
"Comedy, Mystery & Suspense",Positive,1004
"Comedy, Mystery & Suspense, Romance",Negative,124
"Comedy, Mystery & Suspense, Romance",Neutral,55
"Comedy, Mystery & Suspense, Romance",Positive,261
"Comedy, Mystery & Suspense, Science Fiction & Fantasy",Negative,25
"Comedy, Mystery & Suspense, Science Fiction & Fantasy",Neutral,13
"Comedy, Mystery & Suspense, Science Fiction & Fantasy",Positive,55
"Comedy, Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,21
"Comedy, Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,18
"Comedy, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,76
"Comedy, Mystery & Suspense, Special Interest",Negative,5
"Comedy, Mystery & Suspense, Special Interest",Neutral,4
"Comedy, Mystery & Suspense, Special Interest",Positive,23
"Comedy, Romance",Negative,3405
"Comedy, Romance",Neutral,2272
"Comedy, Romance",Positive,12130
"Comedy, Romance, Gay & Lesbian",Negative,2
"Comedy, Romance, Gay & Lesbian",Positive,18
"Comedy, Science Fiction & Fantasy",Negative,1009
"Comedy, Science Fiction & Fantasy",Neutral,501
"Comedy, Science Fiction & Fantasy",Positive,2268
"Comedy, Science Fiction & Fantasy, Romance",Negative,158
"Comedy, Science Fiction & Fantasy, Romance",Neutral,85
"Comedy, Science Fiction & Fantasy, Romance",Positive,549
"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",Negative,3
"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",Neutral,1
"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",Positive,24
"Comedy, Science Fiction & Fantasy, Special Interest",Negative,29
"Comedy, Science Fiction & Fantasy, Special Interest",Neutral,12
"Comedy, Science Fiction & Fantasy, Special Interest",Positive,75
"Comedy, Science Fiction & Fantasy, Special Interest, Romance",Negative,7
"Comedy, Science Fiction & Fantasy, Special Interest, Romance",Neutral,9
"Comedy, Science Fiction & Fantasy, Special Interest, Romance",Positive,54
"Comedy, Special Interest",Negative,109
"Comedy, Special Interest",Neutral,65
"Comedy, Special Interest",Positive,387
"Comedy, Special Interest, Romance",Negative,37
"Comedy, Special Interest, Romance",Neutral,21
"Comedy, Special Interest, Romance",Positive,104
"Comedy, Sports & Fitness",Negative,64
"Comedy, Sports & Fitness",Neutral,41
"Comedy, Sports & Fitness",Positive,258
"Comedy, Television",Negative,54
"Comedy, Television",Neutral,26
"Comedy, Television",Positive,164
"Comedy, Television, Romance",Negative,30
"Comedy, Television, Romance",Neutral,14
"Comedy, Television, Romance",Positive,128
"Comedy, Western",Negative,82
"Comedy, Western",Neutral,38
"Comedy, Western",Positive,179
"Cult Movies, Documentary, Special Interest, Television",Neutral,1
"Cult Movies, Documentary, Special Interest, Television",Positive,2
"Cult Movies, Drama",Negative,25
"Cult Movies, Drama",Neutral,9
"Cult Movies, Drama",Positive,28
"Cult Movies, Drama, Horror",Negative,1
"Cult Movies, Drama, Horror",Neutral,1
"Cult Movies, Drama, Horror",Positive,2
"Cult Movies, Drama, Horror, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,1
"Cult Movies, Drama, Horror, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,3
"Cult Movies, Drama, Horror, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,2
"Cult Movies, Drama, Mystery & Suspense",Negative,1
"Cult Movies, Drama, Mystery & Suspense",Neutral,3
"Cult Movies, Drama, Mystery & Suspense",Positive,2
"Cult Movies, Horror",Negative,27
"Cult Movies, Horror",Neutral,16
"Cult Movies, Horror",Positive,32
"Cult Movies, Horror, Mystery & Suspense",Negative,16
"Cult Movies, Horror, Mystery & Suspense",Neutral,5
"Cult Movies, Horror, Mystery & Suspense",Positive,23
"Cult Movies, Horror, Science Fiction & Fantasy",Negative,26
"Cult Movies, Horror, Science Fiction & Fantasy",Neutral,9
"Cult Movies, Horror, Science Fiction & Fantasy",Positive,30
"Cult Movies, Horror, Western",Negative,2
"Cult Movies, Horror, Western",Neutral,1
"Cult Movies, Horror, Western",Positive,3
"Cult Movies, Kids & Family, Science Fiction & Fantasy",Negative,158
"Cult Movies, Kids & Family, Science Fiction & Fantasy",Neutral,64
"Cult Movies, Kids & Family, Science Fiction & Fantasy",Positive,234
"Cult Movies, Musical & Performing Arts",Negative,3
"Cult Movies, Musical & Performing Arts",Neutral,3
"Cult Movies, Musical & Performing Arts",Positive,4
"Cult Movies, Science Fiction & Fantasy",Negative,196
"Cult Movies, Science Fiction & Fantasy",Neutral,68
"Cult Movies, Science Fiction & Fantasy",Positive,238
Documentary,Negative,4307
Documentary,Neutral,2963
Documentary,Positive,12807
"Documentary, Drama",Negative,575
"Documentary, Drama",Neutral,302
"Documentary, Drama",Positive,918
"Documentary, Drama, Horror",Negative,12
"Documentary, Drama, Horror",Neutral,7
"Documentary, Drama, Horror",Positive,10
"Documentary, Drama, Kids & Family",Negative,4
"Documentary, Drama, Kids & Family",Neutral,6
"Documentary, Drama, Kids & Family",Positive,16
"Documentary, Drama, Kids & Family, Special Interest",Negative,2
"Documentary, Drama, Kids & Family, Special Interest",Positive,3
"Documentary, Drama, Kids & Family, Television",Negative,2
"Documentary, Drama, Kids & Family, Television",Positive,8
"Documentary, Drama, Musical & Performing Arts",Negative,54
"Documentary, Drama, Musical & Performing Arts",Neutral,64
"Documentary, Drama, Musical & Performing Arts",Positive,293
"Documentary, Drama, Musical & Performing Arts, Romance",Negative,4
"Documentary, Drama, Musical & Performing Arts, Romance",Positive,8
"Documentary, Drama, Musical & Performing Arts, Special Interest",Negative,68
"Documentary, Drama, Musical & Performing Arts, Special Interest",Neutral,53
"Documentary, Drama, Musical & Performing Arts, Special Interest",Positive,233
"Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Negative,7
"Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Neutral,8
"Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Positive,27
"Documentary, Drama, Musical & Performing Arts, Television",Negative,2
"Documentary, Drama, Musical & Performing Arts, Television",Neutral,2
"Documentary, Drama, Musical & Performing Arts, Television",Positive,4
"Documentary, Drama, Mystery & Suspense",Negative,26
"Documentary, Drama, Mystery & Suspense",Neutral,18
"Documentary, Drama, Mystery & Suspense",Positive,43
"Documentary, Drama, Mystery & Suspense, Special Interest",Negative,1
"Documentary, Drama, Mystery & Suspense, Special Interest",Positive,3
"Documentary, Drama, Romance",Negative,7
"Documentary, Drama, Romance",Neutral,4
"Documentary, Drama, Romance",Positive,7
"Documentary, Drama, Science Fiction & Fantasy",Negative,12
"Documentary, Drama, Science Fiction & Fantasy",Neutral,6
"Documentary, Drama, Science Fiction & Fantasy",Positive,14
"Documentary, Drama, Science Fiction & Fantasy, Faith & Spirituality",Negative,20
"Documentary, Drama, Science Fiction & Fantasy, Faith & Spirituality",Neutral,22
"Documentary, Drama, Science Fiction & Fantasy, Faith & Spirituality",Positive,30
"Documentary, Drama, Special Interest",Negative,609
"Documentary, Drama, Special Interest",Neutral,329
"Documentary, Drama, Special Interest",Positive,1151
"Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Negative,2
"Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Neutral,1
"Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Positive,10
"Documentary, Drama, Special Interest, Romance",Negative,4
"Documentary, Drama, Special Interest, Romance",Positive,5
"Documentary, Drama, Special Interest, Sports & Fitness",Negative,11
"Documentary, Drama, Special Interest, Sports & Fitness",Neutral,20
"Documentary, Drama, Special Interest, Sports & Fitness",Positive,51
"Documentary, Drama, Special Interest, Television",Negative,15
"Documentary, Drama, Special Interest, Television",Neutral,15
"Documentary, Drama, Special Interest, Television",Positive,88
"Documentary, Drama, Sports & Fitness",Neutral,4
"Documentary, Drama, Sports & Fitness",Positive,19
"Documentary, Drama, Television",Negative,6
"Documentary, Drama, Television",Neutral,6
"Documentary, Drama, Television",Positive,29
"Documentary, Faith & Spirituality",Negative,18
"Documentary, Faith & Spirituality",Neutral,25
"Documentary, Faith & Spirituality",Positive,110
"Documentary, Faith & Spirituality, Sports & Fitness",Negative,2
"Documentary, Faith & Spirituality, Sports & Fitness",Neutral,2
"Documentary, Faith & Spirituality, Sports & Fitness",Positive,19
"Documentary, Gay & Lesbian",Negative,23
"Documentary, Gay & Lesbian",Neutral,6
"Documentary, Gay & Lesbian",Positive,78
"Documentary, Gay & Lesbian, Sports & Fitness",Negative,1
"Documentary, Gay & Lesbian, Sports & Fitness",Positive,10
"Documentary, Horror",Negative,42
"Documentary, Horror",Neutral,17
"Documentary, Horror",Positive,29
"Documentary, Horror, Musical & Performing Arts",Negative,4
"Documentary, Horror, Musical & Performing Arts",Neutral,1
"Documentary, Horror, Musical & Performing Arts",Positive,2
"Documentary, Horror, Mystery & Suspense, Science Fiction & Fantasy, Special Interest, Romance",Negative,1
"Documentary, Horror, Mystery & Suspense, Science Fiction & Fantasy, Special Interest, Romance",Positive,7
"Documentary, Horror, Mystery & Suspense, Special Interest",Negative,3
"Documentary, Horror, Mystery & Suspense, Special Interest",Positive,3
"Documentary, Horror, Special Interest, Romance",Negative,6
"Documentary, Horror, Special Interest, Romance",Neutral,2
"Documentary, Horror, Special Interest, Romance",Positive,16
"Documentary, Horror, Special Interest, Television",Negative,12
"Documentary, Horror, Special Interest, Television",Neutral,5
"Documentary, Horror, Special Interest, Television",Positive,13
"Documentary, Horror, Television",Negative,54
"Documentary, Horror, Television",Neutral,36
"Documentary, Horror, Television",Positive,172
"Documentary, Kids & Family",Negative,31
"Documentary, Kids & Family",Neutral,13
"Documentary, Kids & Family",Positive,73
"Documentary, Kids & Family, Musical & Performing Arts",Negative,9
"Documentary, Kids & Family, Musical & Performing Arts",Neutral,11
"Documentary, Kids & Family, Musical & Performing Arts",Positive,25
"Documentary, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Positive,4
"Documentary, Kids & Family, Musical & Performing Arts, Special Interest",Negative,15
"Documentary, Kids & Family, Musical & Performing Arts, Special Interest",Neutral,19
"Documentary, Kids & Family, Musical & Performing Arts, Special Interest",Positive,107
"Documentary, Kids & Family, Musical & Performing Arts, Television",Positive,1
"Documentary, Kids & Family, Romance",Negative,7
"Documentary, Kids & Family, Romance",Positive,19
"Documentary, Kids & Family, Special Interest",Negative,17
"Documentary, Kids & Family, Special Interest",Neutral,11
"Documentary, Kids & Family, Special Interest",Positive,22
"Documentary, Musical & Performing Arts",Negative,1011
"Documentary, Musical & Performing Arts",Neutral,1028
"Documentary, Musical & Performing Arts",Positive,4391
"Documentary, Musical & Performing Arts, Faith & Spirituality",Negative,43
"Documentary, Musical & Performing Arts, Faith & Spirituality",Neutral,18
"Documentary, Musical & Performing Arts, Faith & Spirituality",Positive,38
"Documentary, Musical & Performing Arts, Mystery & Suspense",Negative,16
"Documentary, Musical & Performing Arts, Mystery & Suspense",Neutral,10
"Documentary, Musical & Performing Arts, Mystery & Suspense",Positive,41
"Documentary, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Negative,3
"Documentary, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Neutral,3
"Documentary, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Positive,13
"Documentary, Musical & Performing Arts, Special Interest",Negative,675
"Documentary, Musical & Performing Arts, Special Interest",Neutral,544
"Documentary, Musical & Performing Arts, Special Interest",Positive,2360
"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",Negative,15
"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",Neutral,29
"Documentary, Musical & Performing Arts, Special Interest, Faith & Spirituality",Positive,73
"Documentary, Musical & Performing Arts, Special Interest, Gay & Lesbian",Negative,2
"Documentary, Musical & Performing Arts, Special Interest, Gay & Lesbian",Neutral,8
"Documentary, Musical & Performing Arts, Special Interest, Gay & Lesbian",Positive,41
"Documentary, Musical & Performing Arts, Special Interest, Sports & Fitness",Negative,8
"Documentary, Musical & Performing Arts, Special Interest, Sports & Fitness",Neutral,4
"Documentary, Musical & Performing Arts, Special Interest, Sports & Fitness",Positive,27
"Documentary, Musical & Performing Arts, Special Interest, Television",Negative,60
"Documentary, Musical & Performing Arts, Special Interest, Television",Neutral,39
"Documentary, Musical & Performing Arts, Special Interest, Television",Positive,180
"Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",Negative,1
"Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",Neutral,3
"Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",Positive,15
"Documentary, Musical & Performing Arts, Television",Negative,87
"Documentary, Musical & Performing Arts, Television",Neutral,65
"Documentary, Musical & Performing Arts, Television",Positive,240
"Documentary, Mystery & Suspense",Negative,61
"Documentary, Mystery & Suspense",Neutral,25
"Documentary, Mystery & Suspense",Positive,91
"Documentary, Mystery & Suspense, Special Interest",Negative,60
"Documentary, Mystery & Suspense, Special Interest",Neutral,28
"Documentary, Mystery & Suspense, Special Interest",Positive,68
"Documentary, Mystery & Suspense, Special Interest, Sports & Fitness",Negative,2
"Documentary, Mystery & Suspense, Special Interest, Sports & Fitness",Neutral,3
"Documentary, Romance",Negative,6
"Documentary, Romance",Neutral,4
"Documentary, Romance",Positive,24
"Documentary, Science Fiction & Fantasy",Negative,9
"Documentary, Science Fiction & Fantasy",Neutral,10
"Documentary, Science Fiction & Fantasy",Positive,42
"Documentary, Science Fiction & Fantasy, Special Interest",Negative,13
"Documentary, Science Fiction & Fantasy, Special Interest",Neutral,11
"Documentary, Science Fiction & Fantasy, Special Interest",Positive,95
"Documentary, Science Fiction & Fantasy, Special Interest, Television",Neutral,3
"Documentary, Science Fiction & Fantasy, Special Interest, Television",Positive,11
"Documentary, Special Interest",Negative,5431
"Documentary, Special Interest",Neutral,3050
"Documentary, Special Interest",Positive,10896
"Documentary, Special Interest, Faith & Spirituality",Negative,71
"Documentary, Special Interest, Faith & Spirituality",Neutral,44
"Documentary, Special Interest, Faith & Spirituality",Positive,216
"Documentary, Special Interest, Gay & Lesbian",Negative,16
"Documentary, Special Interest, Gay & Lesbian",Neutral,19
"Documentary, Special Interest, Gay & Lesbian",Positive,71
"Documentary, Special Interest, Romance",Negative,20
"Documentary, Special Interest, Romance",Neutral,7
"Documentary, Special Interest, Romance",Positive,32
"Documentary, Special Interest, Sports & Fitness",Negative,340
"Documentary, Special Interest, Sports & Fitness",Neutral,272
"Documentary, Special Interest, Sports & Fitness",Positive,1087
"Documentary, Special Interest, Television",Negative,113
"Documentary, Special Interest, Television",Neutral,82
"Documentary, Special Interest, Television",Positive,405
"Documentary, Sports & Fitness",Negative,278
"Documentary, Sports & Fitness",Neutral,262
"Documentary, Sports & Fitness",Positive,1109
"Documentary, Television",Negative,122
"Documentary, Television",Neutral,107
"Documentary, Television",Positive,486
"Documentary, Television, Gay & Lesbian",Negative,3
"Documentary, Television, Gay & Lesbian",Neutral,5
"Documentary, Television, Gay & Lesbian",Positive,17
"Documentary, Television, Sports & Fitness",Negative,22
"Documentary, Television, Sports & Fitness",Neutral,12
"Documentary, Television, Sports & Fitness",Positive,35
"Documentary, Western",Negative,2
"Documentary, Western",Neutral,2
"Documentary, Western",Positive,4
Drama,Negative,34936
Drama,Neutral,20195
Drama,Positive,85462
"Drama, Faith & Spirituality",Negative,79
"Drama, Faith & Spirituality",Neutral,75
"Drama, Faith & Spirituality",Positive,254
"Drama, Gay & Lesbian",Negative,99
"Drama, Gay & Lesbian",Neutral,74
"Drama, Gay & Lesbian",Positive,325
"Drama, Horror",Negative,1972
"Drama, Horror",Neutral,530
"Drama, Horror",Positive,1602
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",Negative,11
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",Neutral,2
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense",Positive,12
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Negative,3
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Neutral,1
"Drama, Horror, Musical & Performing Arts, Mystery & Suspense, Science Fiction & Fantasy",Positive,1
"Drama, Horror, Musical & Performing Arts, Romance",Negative,2
"Drama, Horror, Musical & Performing Arts, Special Interest, Romance",Negative,46
"Drama, Horror, Musical & Performing Arts, Special Interest, Romance",Neutral,24
"Drama, Horror, Musical & Performing Arts, Special Interest, Romance",Positive,90
"Drama, Horror, Mystery & Suspense",Negative,4103
"Drama, Horror, Mystery & Suspense",Neutral,1455
"Drama, Horror, Mystery & Suspense",Positive,4840
"Drama, Horror, Mystery & Suspense, Romance",Negative,332
"Drama, Horror, Mystery & Suspense, Romance",Neutral,141
"Drama, Horror, Mystery & Suspense, Romance",Positive,366
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Negative,412
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Neutral,152
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Positive,535
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy, Television",Negative,10
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy, Television",Neutral,4
"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy, Television",Positive,22
"Drama, Horror, Mystery & Suspense, Special Interest",Negative,158
"Drama, Horror, Mystery & Suspense, Special Interest",Neutral,39
"Drama, Horror, Mystery & Suspense, Special Interest",Positive,133
"Drama, Horror, Mystery & Suspense, Special Interest, Romance",Negative,10
"Drama, Horror, Mystery & Suspense, Special Interest, Romance",Neutral,4
"Drama, Horror, Mystery & Suspense, Special Interest, Romance",Positive,20
"Drama, Horror, Mystery & Suspense, Television",Negative,19
"Drama, Horror, Mystery & Suspense, Television",Neutral,7
"Drama, Horror, Mystery & Suspense, Television",Positive,11
"Drama, Horror, Romance",Negative,41
"Drama, Horror, Romance",Neutral,12
"Drama, Horror, Romance",Positive,23
"Drama, Horror, Science Fiction & Fantasy",Negative,490
"Drama, Horror, Science Fiction & Fantasy",Neutral,136
"Drama, Horror, Science Fiction & Fantasy",Positive,664
"Drama, Horror, Science Fiction & Fantasy, Romance",Negative,69
"Drama, Horror, Science Fiction & Fantasy, Romance",Neutral,25
"Drama, Horror, Science Fiction & Fantasy, Romance",Positive,175
"Drama, Horror, Science Fiction & Fantasy, Television",Neutral,1
"Drama, Horror, Special Interest",Negative,21
"Drama, Horror, Special Interest",Neutral,21
"Drama, Horror, Special Interest",Positive,22
"Drama, Horror, Television, Romance",Negative,1
"Drama, Horror, Television, Romance",Neutral,1
"Drama, Horror, Television, Romance",Positive,2
"Drama, Horror, Western",Negative,2
"Drama, Horror, Western",Neutral,4
"Drama, Horror, Western",Positive,1
"Drama, Kids & Family",Negative,356
"Drama, Kids & Family",Neutral,357
"Drama, Kids & Family",Positive,1611
"Drama, Kids & Family, Faith & Spirituality",Negative,3
"Drama, Kids & Family, Faith & Spirituality",Neutral,5
"Drama, Kids & Family, Faith & Spirituality",Positive,14
"Drama, Kids & Family, Musical & Performing Arts",Negative,41
"Drama, Kids & Family, Musical & Performing Arts",Neutral,25
"Drama, Kids & Family, Musical & Performing Arts",Positive,94
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,2
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,3
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,10
